,name,sex,category,mianownik,dopełniacz,celownik,biernik,narzędnik,miejscownik,wołacz,nominativus,genetivus,dativus,accusativus,instrumentalis,locativus,vocativus
231,Estera,f,s,Estera,Estery,Esterze,Esterę,Esterą,Esterze,Estero,Estera,Estery,Esterze,Esterę,Esterą,Esterze,Estero
232,Estera,f,pl,Estery,Ester,Esterom,Estery,Esterami,Esterach,Estery,Estery,Ester,Esterom,Estery,Esterami,Esterach,Estery
233,Eugenia,f,s,Eugenia,Eugenii,Eugenii,Eugenię,Eugenią,Eugenii,Eugenio,Eugenia,Eugenii,Eugenii,Eugenię,Eugenią,Eugenii,Eugenio
234,Eugenia,f,pl,Eugenie,Eugenii,Eugeniom,Eugenie,Eugeniami,Eugeniach,Eugenie,Eugenie,Eugenii,Eugeniom,Eugenie,Eugeniami,Eugeniach,Eugenie
235,Eunika,f,s,Eunika,Euniki,Eunice,Eunikę,Euniką,Eunice,Euniko,Eunika,Euniki,Eunice,Eunikę,Euniką,Eunice,Euniko
236,Eunika,f,pl,Euniki,Eunik,Eunikom,Euniki,Eunikami,Eunikach,Euniki,Euniki,Eunik,Eunikom,Euniki,Eunikami,Eunikach,Euniki
237,Ewa,f,s,Ewa,Ewy,Ewie,Ewę,Ewą,Ewie,Ewo,Ewa,Ewy,Ewie,Ewę,Ewą,Ewie,Ewo
238,Ewa,f,pl,Ewy,Ew,Ewom,Ewy,Ewami,Ewach,Ewy,Ewy,Ew,Ewom,Ewy,Ewami,Ewach,Ewy
239,Ewarysta,f,s,Ewarysta,Ewarysty,Ewaryście,Ewarystę,Ewarystą,Ewaryście,Ewarysto,Ewarysta,Ewarysty,Ewaryście,Ewarystę,Ewarystą,Ewaryście,Ewarysto
240,Ewarysta,f,pl,Ewarysty,Ewaryst,Ewarystom,Ewarysty,Ewarystami,Ewarystach,Ewarysty,Ewarysty,Ewaryst,Ewarystom,Ewarysty,Ewarystami,Ewarystach,Ewarysty
241,Ewelina,f,s,Ewelina,Eweliny,Ewelinie,Ewelinę,Eweliną,Ewelinie,Ewelino,Ewelina,Eweliny,Ewelinie,Ewelinę,Eweliną,Ewelinie,Ewelino
242,Ewelina,f,pl,Eweliny,Ewelin,Ewelinom,Eweliny,Ewelinami,Ewelinach,Eweliny,Eweliny,Ewelin,Ewelinom,Eweliny,Ewelinami,Ewelinach,Eweliny
243,Fabia,f,s,Fabia,Fabia,Fabi,Fabię,Fabią,Fabi,Fabio,Fabia,Fabia,Fabi,Fabię,Fabią,Fabi,Fabio
244,Fabiana,f,s,Fabiana,Fabiany,Fabianie,Fabianę,Fabianą,Fabianie,Fabiano,Fabiana,Fabiany,Fabianie,Fabianę,Fabianą,Fabianie,Fabiano
245,Fabiola,f,s,Fabiola,Fabioliego,Fabioli,Fabiolę,Fabiolą,Fabiolaju,Fabiolo,Fabiola,Fabioliego,Fabioli,Fabiolę,Fabiolą,Fabiolaju,Fabiolo
246,Faria,f,s,Faria,Farii,Farii,Farię,Farią,Farii,Fario,Faria,Farii,Farii,Farię,Farią,Farii,Fario
247,Farida,f,s,Farida,Faridy,Faridzie,Faridę,Faridą,Faridzie,Farido,Farida,Faridy,Faridzie,Faridę,Faridą,Faridzie,Farido
248,Fatima,f,s,Fatima,Fatimy,Fatimie,Fatimę,Fatimą,Fatimie,Fatimo,Fatima,Fatimy,Fatimie,Fatimę,Fatimą,Fatimie,Fatimo
249,Fatima,f,pl,Fatimy,Fatim,Fatimom,Fatimy,Fatimami,Fatimach,Fatimy,Fatimy,Fatim,Fatimom,Fatimy,Fatimami,Fatimach,Fatimy
250,Fatma,f,s,Fatma,Fatma,Fatmie,Fatmę,Fatmą,Fatmie,Fatmo,Fatma,Fatma,Fatmie,Fatmę,Fatmą,Fatmie,Fatmo
251,Faustyna,f,s,Faustyna,Faustyny,Faustynie,Faustynę,Faustyną,Faustynie,Faustyno,Faustyna,Faustyny,Faustynie,Faustynę,Faustyną,Faustynie,Faustyno
252,Faustyna,f,pl,Faustyny,Faustyn,Faustynom,Faustyny,Faustynami,Faustynach,Faustyny,Faustyny,Faustyn,Faustynom,Faustyny,Faustynami,Faustynach,Faustyny
253,Felicja,f,s,Felicja,Felicji,Felicji,Felicję,Felicją,Felicji,Felicjo,Felicja,Felicji,Felicji,Felicję,Felicją,Felicji,Felicjo
254,Felicja,f,pl,Felicje,Felicji,Felicjom,Felicje,Felicjami,Felicjach,Felicje,Felicje,Felicji,Felicjom,Felicje,Felicjami,Felicjach,Felicje
255,Felicjana,f,s,Felicjana,Felicjany,Felicjanie,Felicjanę,Felicjaną,Felicjanie,Felicjano,Felicjana,Felicjany,Felicjanie,Felicjanę,Felicjaną,Felicjanie,Felicjano
256,Felicyta,f,s,Felicyta,Felicyty,Felicycie,Felicytę,Felicytą,Felicycie,Felicyto,Felicyta,Felicyty,Felicycie,Felicytę,Felicytą,Felicycie,Felicyto
257,Felicyta,f,pl,Felicyty,Felicyt,Felicytom,Felicyty,Felicytami,Felicytach,Felicyty,Felicyty,Felicyt,Felicytom,Felicyty,Felicytami,Felicytach,Felicyty
258,Feliksa,f,s,Feliksa,Feliksy,Feliksie,Feliksę,Feliksą,Feliksie,Felikso,Feliksa,Feliksy,Feliksie,Feliksę,Feliksą,Feliksie,Felikso
259,Ferdynanda,f,s,Ferdynanda,Ferdynandy,Ferdynandie,Ferdynandę,Ferdynandą,Ferdynando,Ferdynando,Ferdynanda,Ferdynandy,Ferdynandie,Ferdynandę,Ferdynandą,Ferdynando,Ferdynando
260,Filipa,f,s,Filipa,Filipa,Filipa,Filipę,Filipą,Filipie,Filipo,Filipa,Filipa,Filipa,Filipę,Filipą,Filipie,Filipo
261,Filipina,f,s,Filipina,Filipiny,Filipinie,Filipinę,Filipiną,Filipinie,Filipino,Filipina,Filipiny,Filipinie,Filipinę,Filipiną,Filipinie,Filipino
262,Filomena,f,s,Filomena,Filomeny,Filomenie,Filomenę,Filomeną,Filomenie,Filomeno,Filomena,Filomeny,Filomenie,Filomenę,Filomeną,Filomenie,Filomeno
263,Filomena,f,pl,Filomeny,Filomen,Filomenom,Filomeny,Filomenami,Filomenach,Filomeny,Filomeny,Filomen,Filomenom,Filomeny,Filomenami,Filomenach,Filomeny
264,Fiona,f,s,Fiona,Fiony,Fionie,Fionę,Fioną,Fionie,Fiono,Fiona,Fiony,Fionie,Fionę,Fioną,Fionie,Fiono
265,Flawia,f,s,Flawia,Flawii,Flawi,Flaw,Flawią,Flawi,Flawio,Flawia,Flawii,Flawi,Flaw,Flawią,Flawi,Flawio
266,Flora,f,s,Flora,Flory,Florze,Florę,Florą,Florze,Floro,Flora,Flory,Florze,Florę,Florą,Florze,Floro
267,Flora,f,pl,Flory,Flor,Florom,Flory,Florami,Florach,Flory,Flory,Flor,Florom,Flory,Florami,Florach,Flory
268,Florentyna,f,s,Florentyna,Florentyny,Florentynie,Florentynę,Florentyną,Florentynie,Florentyno,Florentyna,Florentyny,Florentynie,Florentynę,Florentyną,Florentynie,Florentyno
269,Florentyna,f,pl,Florentyny,Florentyn,Florentynom,Florentyny,Florentynami,Florentynach,Florentyny,Florentyny,Florentyn,Florentynom,Florentyny,Florentynami,Florentynach,Florentyny
270,Floriana,f,s,Floriana,Floriany,Florianie,Florianę,Florianą,Florianie,Floriano,Floriana,Floriany,Florianie,Florianę,Florianą,Florianie,Floriano
271,Franciszka,f,s,Franciszka,Franciszki,Franciszce,Franciszkę,Franciszką,Franciszce,Franciszko,Franciszka,Franciszki,Franciszce,Franciszkę,Franciszką,Franciszce,Franciszko
272,Franciszka,f,pl,Franciszki,Franciszek,Franciszkom,Franciszki,Franciszkami,Franciszkach,Franciszki,Franciszki,Franciszek,Franciszkom,Franciszki,Franciszkami,Franciszkach,Franciszki
273,Fryderyka,f,s,Fryderyka,Fryderyki,Fryderyce,Fryderykę,Fryderyką,Fryderyce,Fryderyko,Fryderyka,Fryderyki,Fryderyce,Fryderykę,Fryderyką,Fryderyce,Fryderyko
274,Fryderyka,f,pl,Fryderyki,Fryderyk,Fryderykom,Fryderyki,Fryderykami,Fryderykach,Fryderyki,Fryderyki,Fryderyk,Fryderykom,Fryderyki,Fryderykami,Fryderykach,Fryderyki
275,Gabriela,f,s,Gabriela,Gabrieli,Gabrieli,Gabrielę,Gabrielą,Gabrieli,Gabrielo,Gabriela,Gabrieli,Gabrieli,Gabrielę,Gabrielą,Gabrieli,Gabrielo
276,Gabriela,f,pl,Gabriele,Gabrieli,Gabrielom,Gabriele,Gabrielami,Gabrielach,Gabriele,Gabriele,Gabrieli,Gabrielom,Gabriele,Gabrielami,Gabrielach,Gabriele
277,Gaja,f,s,Gaja,Gai,Gai,Gaję,Gają,Gai,Gajo,Gaja,Gai,Gai,Gaję,Gają,Gai,Gajo
278,Gaja,f,pl,Gaje,Gaj,Gajom,Gaje,Gajami,Gajach,Gaje,Gaje,Gaj,Gajom,Gaje,Gajami,Gajach,Gaje
279,Genowefa,f,s,Genowefa,Genowefy,Genowefie,Genowefę,Genowefą,Genowefie,Genowefo,Genowefa,Genowefy,Genowefie,Genowefę,Genowefą,Genowefie,Genowefo
280,Genowefa,f,pl,Genowefy,Genowef,Genowefom,Genowefy,Genowefami,Genowefach,Genowefy,Genowefy,Genowef,Genowefom,Genowefy,Genowefami,Genowefach,Genowefy
281,Gerarda,f,s,Gerarda,Gerardy,Gerardzie,Gerardę,Gerardą,Gerardzie,Gerardo,Gerarda,Gerardy,Gerardzie,Gerardę,Gerardą,Gerardzie,Gerardo
282,Gertruda,f,s,Gertruda,Gertrudy,Gertrudzie,Gertrudę,Gertrudą,Gertrudzie,Gertrudo,Gertruda,Gertrudy,Gertrudzie,Gertrudę,Gertrudą,Gertrudzie,Gertrudo
283,Gertruda,f,pl,Gertrudy,Gertrud,Gertrudom,Gertrudy,Gertrudami,Gertrudach,Gertrudy,Gertrudy,Gertrud,Gertrudom,Gertrudy,Gertrudami,Gertrudach,Gertrudy
284,Gizela,f,s,Gizela,Gizeli,Gizeli,Gizelę,Gizelą,Gizeli,Gizelo,Gizela,Gizeli,Gizeli,Gizelę,Gizelą,Gizeli,Gizelo
285,Gloria,f,s,Gloria,Glorii,Glorii,Glorię,Glorią,Glori,Glorio,Gloria,Glorii,Glorii,Glorię,Glorią,Glori,Glorio
286,Gniewomira,f,s,Gniewomira,Gniewomiry,Gniewomirze,Gniewomirę,Gniewomirą,Gniewomira,Gniewomiro,Gniewomira,Gniewomiry,Gniewomirze,Gniewomirę,Gniewomirą,Gniewomira,Gniewomiro
287,Gracja,f,s,Gracja,Gracji,Gracji,Grację,Gracją,Gracji,Gracjo,Gracja,Gracji,Gracji,Grację,Gracją,Gracji,Gracjo
288,Gracja,f,pl,Gracje,Gracji,Gracjom,Gracje,Gracjami,Gracjach,Gracje,Gracje,Gracji,Gracjom,Gracje,Gracjami,Gracjach,Gracje
289,Gracjana,f,s,Gracjana,Gracjany,Gracjanie,Gracjanę,Gracjaną,Gracjanie,Gracjano,Gracjana,Gracjany,Gracjanie,Gracjanę,Gracjaną,Gracjanie,Gracjano
290,Grażyna,f,s,Grażyna,Grażyny,Grażynie,Grażynę,Grażyną,Grażynie,Grażyno,Grażyna,Grażyny,Grażynie,Grażynę,Grażyną,Grażynie,Grażyno
291,Grażyna,f,pl,Grażyny,Grażyn,Grażynom,Grażyny,Grażynami,Grażynach,Grażyny,Grażyny,Grażyn,Grażynom,Grażyny,Grażynami,Grażynach,Grażyny
292,Greta,f,s,Greta,Grety,Grecie,Gretę,Gretą,Grecie,Greto,Greta,Grety,Grecie,Gretę,Gretą,Grecie,Greto
293,Gryzelda,f,s,Gryzelda,Gryzeldy,Gryzeldzie,Gryzeldę,Gryzeldą,Gryzeldzie,Gryzeldo,Gryzelda,Gryzeldy,Gryzeldzie,Gryzeldę,Gryzeldą,Gryzeldzie,Gryzeldo
294,Grzymisława,f,s,Grzymisława,Grzymisławy,Grzymisławie,Grzymisławę,Grzymisławą,Grzymisławie,Grzymisławo,Grzymisława,Grzymisławy,Grzymisławie,Grzymisławę,Grzymisławą,Grzymisławie,Grzymisławo
295,Grzymisława,f,pl,Grzymisławy,Grzymisław,Grzymisławom,Grzymisławy,Grzymisławami,Grzymisławach,Grzymisławy,Grzymisławy,Grzymisław,Grzymisławom,Grzymisławy,Grzymisławami,Grzymisławach,Grzymisławy
296,Grzymsława,f,s,Grzymsława,Grzymsławy,Grzymsławie,Grzymsławę,Grzymsławą,Grzymsławie,Grzymsławo,Grzymsława,Grzymsławy,Grzymsławie,Grzymsławę,Grzymsławą,Grzymsławie,Grzymsławo
297,Gustawa,f,s,Gustawa,Gustawy,Gustawie,Gustawę,Gustawą,Gustawie,Gustawo,Gustawa,Gustawy,Gustawie,Gustawę,Gustawą,Gustawie,Gustawo
298,Gwidona,f,s,Gwidona,Gwidony,Gwidonie,Gwidonę,Gwidoną,Gwidonie,Gwidono,Gwidona,Gwidony,Gwidonie,Gwidonę,Gwidoną,Gwidonie,Gwidono
299,Hadriana,f,s,Hadriana,Hadriany,Hadrianie,Hadrianę,Hadrianą,Hadrianie,Hadriano,Hadriana,Hadriany,Hadrianie,Hadrianę,Hadrianą,Hadrianie,Hadriano
300,Halina,f,s,Halina,Haliny,Halinie,Halinę,Haliną,Halinie,Halino,Halina,Haliny,Halinie,Halinę,Haliną,Halinie,Halino
301,Halina,f,pl,Haliny,Halin,Halinom,Haliny,Halinami,Halinach,Haliny,Haliny,Halin,Halinom,Haliny,Halinami,Halinach,Haliny
302,Halszka,f,s,Halszka,Halszki,Halszce,Halszkę,Halszką,Halszce,Halszko,Halszka,Halszki,Halszce,Halszkę,Halszką,Halszce,Halszko
303,Halszka,f,pl,Halszki,Halszek,Halszkom,Halszki,Halszkami,Halszkach,Halszki,Halszki,Halszek,Halszkom,Halszki,Halszkami,Halszkach,Halszki
304,Hanna,f,s,Hanna,Hanny,Hannie,Hannę,Hanną,Hannie,Hanno,Hanna,Hanny,Hannie,Hannę,Hanną,Hannie,Hanno
305,Hanna,f,pl,Hanny,Hann,Hannom,Hanny,Hannami,Hannach,Hanny,Hanny,Hann,Hannom,Hanny,Hannami,Hannach,Hanny
306,Helena,f,s,Helena,Heleny,Helenie,Helenę,Heleną,Helenie,Heleno,Helena,Heleny,Helenie,Helenę,Heleną,Helenie,Heleno
307,Helena,f,pl,Heleny,Helen,Helenom,Heleny,Helenami,Helenach,Heleny,Heleny,Helen,Helenom,Heleny,Helenami,Helenach,Heleny
308,Helga,f,s,Helga,Helgi,Heldze,Helgę,Helgą,Heldze,Helgo,Helga,Helgi,Heldze,Helgę,Helgą,Heldze,Helgo
309,Helga,f,pl,Helgi,Helg,Helgom,Helgi,Helgami,Helgach,Helgi,Helgi,Helg,Helgom,Helgi,Helgami,Helgach,Helgi
310,Henrieta,f,s,Henrieta,Henriety,Henriecie,Henrietę,Henrietą,Henriecie,Henrieto,Henrieta,Henriety,Henriecie,Henrietę,Henrietą,Henriecie,Henrieto
311,Henryka,f,s,Henryka,Henryki,Henryce,Henrykę,Henryką,Henryce,Henryko,Henryka,Henryki,Henryce,Henrykę,Henryką,Henryce,Henryko
312,Henryka,f,pl,Henryki,Henryk,Henrykom,Henryki,Henrykami,Henrykach,Henryki,Henryki,Henryk,Henrykom,Henryki,Henrykami,Henrykach,Henryki
313,Herma,f,s,Herma,Hermy,Hermie,Hermę,Hermą,Hermie,Hermo,Herma,Hermy,Hermie,Hermę,Hermą,Hermie,Hermo
314,Hermana,f,s,Hermana,Hermany,Hermanie,Hermanę,Hermaną,Hermanie,Hermano,Hermana,Hermany,Hermanie,Hermanę,Hermaną,Hermanie,Hermano
315,Hermenegilda,f,s,Hermenegilda,Hermenegildy,Hermenegildzie,Hermenegildę,Hermenegildą,Hermenegildzie,Hermenegildo,Hermenegilda,Hermenegildy,Hermenegildzie,Hermenegildę,Hermenegildą,Hermenegildzie,Hermenegildo
316,Hermina,f,s,Hermina,Herminy,Herminie,Herminę,Herminą,Herminie,Hermino,Hermina,Herminy,Herminie,Herminę,Herminą,Herminie,Hermino
317,Hestia,f,s,Hestia,Hestii,Hestii,Hestię,Hestią,Hestii,Hestio,Hestia,Hestii,Hestii,Hestię,Hestią,Hestii,Hestio
318,Hestia,f,pl,Hestie,Hestii,Hestiom,Hestie,Hestiami,Hestiach,Hestie,Hestie,Hestii,Hestiom,Hestie,Hestiami,Hestiach,Hestie
319,Hiacynta,f,s,Hiacynta,Hiacynty,Hiacyncie,Hiacyntę,Hiacyntą,Hiacyncie,Hiacynto,Hiacynta,Hiacynty,Hiacyncie,Hiacyntę,Hiacyntą,Hiacyncie,Hiacynto
320,Hiacynta,f,pl,Hiacynty,Hiacynt,Hiacyntom,Hiacynty,Hiacyntami,Hiacyntach,Hiacynty,Hiacynty,Hiacynt,Hiacyntom,Hiacynty,Hiacyntami,Hiacyntach,Hiacynty
321,Hilaria,f,s,Hilaria,Hilarii,Hilarii,Hilarię,Hilarią,Hilarii,Hilario,Hilaria,Hilarii,Hilarii,Hilarię,Hilarią,Hilarii,Hilario
322,Hilaria,f,pl,Hilarie,Hilarii,Hilariom,Hilarie,Hilariami,Hilariach,Hilarie,Hilarie,Hilarii,Hilariom,Hilarie,Hilariami,Hilariach,Hilarie
323,Hildegarda,f,s,Hildegarda,Hildegardy,Hildegardzie,Hildegardę,Hildegardą,Hildegardzie,Hildegardo,Hildegarda,Hildegardy,Hildegardzie,Hildegardę,Hildegardą,Hildegardzie,Hildegardo
324,Hipolita,f,s,Hipolita,Hipolity,Hipolicie,Hipolitę,Hipolitą,Hipolicie,Hipolito,Hipolita,Hipolity,Hipolicie,Hipolitę,Hipolitą,Hipolicie,Hipolito
325,Honorata,f,s,Honorata,Honoraty,Honoracie,Honoratę,Honoratą,Honoracie,Honorato,Honorata,Honoraty,Honoracie,Honoratę,Honoratą,Honoracie,Honorato
326,Honorata,f,pl,Honoraty,Honorat,Honoratom,Honoraty,Honoratami,Honoratach,Honoraty,Honoraty,Honorat,Honoratom,Honoraty,Honoratami,Honoratach,Honoraty
